9.204089,3.833130,8.948821,3.081422,-1.948886,8.270327,9.927258,-0.213791,4.386132,-0.285846,-0.860371,-0.038637,3.165220,1.572557,-5.683848,-1.588948,1.567322
3.536674,-3.669647,-9.202359,8.765179,8.997889,-9.461670,7.114181,-1.544036,-1.405560,-6.564802,0.103058,-3.958889,-4.940614,-4.858581,-5.683848,-1.588948,-7.275898
3.536674,-3.669647,-9.202359,8.765179,8.997889,8.270327,9.927258,-0.213791,4.386132,-0.285846,-0.860371,9.522473,-9.458134,7.731768,7.579426,-6.803729,-7.275898
9.204089,2.817768,0.501228,3.476787,-1.938118,2.649839,7.114181,-1.544036,-1.405560,2.422323,-6.088414,-0.038637,3.165220,1.572557,-5.683848,-1.588948,1.567322
9.204089,2.817768,0.501228,3.476787,-1.938118,2.649839,7.114181,-1.544036,2.025433,2.422323,-0.860371,-0.038637,3.165220,1.572557,-5.683848,-1.588948,-6.537325
3.536674,-3.669647,6.169282,8.765179,-1.627306,2.649839,7.114181,-7.655929,-1.405560,2.422323,-6.088414,9.522473,-9.458134,7.731768,7.579426,-6.803729,-7.275898
3.536674,-3.669647,6.169282,8.765179,-1.627306,2.649839,7.114181,-7.655929,2.025433,2.422323,-6.088414,9.522473,-9.458134,7.731768,7.579426,-6.803729,-7.275898
9.204089,-4.512501,0.501228,2.474293,6.634017,-9.957083,9.927258,0.060926,2.025433,2.422323,-0.860371,-0.038637,3.165220,1.572557,-5.683848,-1.588948,-6.537325
9.204089,-4.512501,0.501228,2.474293,6.634017,-9.957083,9.927258,0.060926,2.025433,2.422323,-6.088414,9.522473,-9.458134,1.556465,-5.683848,-1.588948,-6.537325
9.204089,-3.669647,-9.202359,-2.103380,-1.938118,2.649839,7.114181,-1.544036,-1.405560,2.422323,-6.088414,9.522473,-9.458134,7.731768,7.579426,-6.803729,-7.275898
9.204089,-3.669647,-9.202359,-2.103380,-1.938118,2.649839,7.114181,-1.544036,-1.405560,2.422323,-0.860371,-0.038637,3.165220,1.572557,-5.683848,-1.588948,-7.275898
9.204089,3.833130,8.948821,8.765179,-1.938118,8.270327,5.041808,-3.755520,-8.479183,2.422323,-6.088414,9.522473,-9.458134,7.731768,-5.683848,-1.588948,-6.537325
9.204089,3.833130,8.948821,8.765179,-1.938118,-9.461670,7.114181,-1.544036,-1.405560,-6.564802,0.103058,-3.958889,-4.940614,-4.858581,-5.683848,-1.588948,-7.275898
9.204089,-6.270339,8.948821,3.081422,-1.948886,8.270327,5.041808,-3.755520,-8.479183,2.422323,-0.860371,-0.038637,3.165220,1.572557,-5.683848,-1.588948,-7.275898
9.204089,-6.270339,8.948821,3.081422,-1.948886,-9.461670,7.114181,-1.544036,4.386132,-0.285846,-6.088414,3.426288,-9.458134,4.947303,6.686407,6.145167,-7.275898
0.481792,-6.270339,8.948821,3.081422,-1.948886,-9.461670,7.114181,-1.544036,-1.405560,-6.564802,0.103058,-3.958889,-4.940614,-4.858581,-5.683848,-1.588948,-7.275898
0.481792,-6.270339,-9.202359,8.765179,8.997889,8.270327,7.114181,-1.544036,-1.405560,-6.564802,0.103058,-3.958889,-4.940614,-4.858581,-5.683848,-1.588948,-7.275898
3.536674,-3.669647,8.948821,3.081422,-1.948886,-9.461670,7.114181,-1.544036,4.386132,-0.285846,-6.088414,3.426288,-9.458134,4.947303,6.686407,6.145167,-7.275898
3.536674,-3.669647,-9.202359,8.765179,8.997889,8.270327,5.041808,-3.755520,-8.479183,2.422323,-0.860371,-0.038637,3.165220,1.572557,-5.683848,-1.588948,-7.275898
9.204089,3.833130,8.948821,8.765179,-1.938118,8.270327,7.114181,-1.544036,-1.405560,-6.564802,0.103058,-3.958889,-4.940614,-4.858581,-5.683848,-1.588948,-7.275898
9.204089,3.833130,8.948821,8.765179,-1.938118,8.270327,5.041808,-3.755520,4.386132,-0.285846,-6.088414,3.426288,-9.458134,4.947303,6.686407,6.145167,1.567322
3.536674,-3.669647,-9.202359,8.765179,8.997889,8.270327,9.927258,-0.213791,-8.479183,2.422323,-0.860371,-0.038637,3.165220,1.572557,-5.683848,-1.588948,-7.275898
3.536674,-6.270339,8.948821,3.081422,-1.948886,-9.461670,7.114181,-1.544036,4.386132,-0.285846,-6.088414,3.426288,-9.458134,4.947303,7.688796,8.181568,0.288668
0.481792,-3.570221,-9.202359,8.765179,8.997889,8.270327,9.927258,-0.213791,4.386132,-0.285846,-6.088414,3.426288,-9.458134,4.947303,6.686407,6.145167,1.567322
0.481792,-6.270339,8.948821,3.081422,-1.948886,-9.461670,7.114181,-1.544036,4.386132,-0.285846,-6.088414,3.426288,-9.458134,4.947303,6.686407,8.181568,-7.275898
9.204089,-3.669647,-9.202359,-2.103380,-1.938118,2.649839,7.114181,-1.544036,-1.405560,2.422323,-6.088414,9.522473,-9.458134,7.731768,7.579426,-6.803729,0.288668
9.204089,-3.669647,-9.202359,-2.103380,-1.938118,2.649839,7.114181,-1.544036,-1.405560,2.422323,-6.088414,-8.746332,-9.458134,-3.486900,7.579426,-6.803729,1.567322
9.204089,-6.270339,8.948821,3.081422,-1.948886,-9.461670,7.114181,-1.544036,-1.405560,2.422323,-6.088414,9.522473,-9.458134,7.731768,7.579426,-6.803729,-7.275898
9.204089,-6.270339,8.948821,3.081422,-1.938118,2.649839,9.927258,-0.213791,-1.405560,-6.564802,0.103058,-3.958889,-4.940614,-4.858581,-5.683848,-1.588948,-7.275898
9.204089,2.817768,0.501228,3.476787,-1.948886,-9.461670,7.114181,-1.544036,-1.405560,2.422323,-6.088414,-8.746332,-9.458134,-3.486900,7.579426,-6.803729,1.567322
9.204089,2.817768,0.501228,3.476787,-1.938118,2.649839,9.927258,-0.213791,-1.405560,-0.285846,-3.467741,0.751167,-4.940614,-4.858581,-5.683848,-1.588948,-7.275898
